meanBusPower,loadPower,time
404.23719755107,83.8999745950591,2021-08-23 00:00:00
368.70338926007,157.563034182874,2021-08-23 00:15:00
340.888463822817,124.09022235298,2021-08-23 00:30:00
314.717508044114,128.24402054111,2021-08-23 00:45:00
289.71338824469,171.180423110832,2021-08-23 01:00:00
265.876100554216,164.357170067095,2021-08-23 01:15:00
243.205644972681,106.643705368776,2021-08-23 01:30:00
221.702021499999,110.590532529738,2021-08-23 01:45:00
201.36523013613,125.280445538073,2021-08-23 02:00:00
182.19527088101,124.692753956629,2021-08-23 02:15:00
164.192143734536,117.949886173189,2021-08-23 02:30:00
147.355848696494,95.7289749003932,2021-08-23 02:45:00
131.686395554777,70.2390849331462,2021-08-23 03:00:00
116.987574166547,70.641895824258,2021-08-23 03:14:59
102.420922418165,73.4378110931213,2021-08-23 03:30:00
87.8943428369107,75.7553867778682,2021-08-23 03:45:00
73.3819966727106,64.1694899146238,2021-08-23 04:00:00
58.4847248956133,71.3960466332706,2021-08-23 04:15:00
43.0701423837149,60.749739090799,2021-08-23 04:30:00
27.138249270012,79.9006084664512,2021-08-23 04:45:00
10.1779001024453,71.200900058539,2021-08-23 05:00:00
2.22927911210662,68.1126699546223,2021-08-23 05:15:00
42.5003963510457,64.4846866364518,2021-08-23 05:30:00
7.45411934905391,81.6001553468909,2021-08-23 05:45:00
24.1948256094059,95.3203032810712,2021-08-23 06:00:00
10.4097645301053,87.1560093986137,2021-08-23 06:15:00
31.0099860070814,82.9097341902737,2021-08-23 06:29:59
352.769950559369,98.7533997455851,2021-08-23 06:45:00
23.8235372654284,105.916819199278,2021-08-23 07:00:00
7.69123419718709,101.822955982378,2021-08-23 07:15:00
2.02837778614762,87.9753608533004,2021-08-23 07:30:00
21.5940242286305,83.834495706791,2021-08-23 07:45:00
36.9300602361197,95.3113074237508,2021-08-23 08:00:00
95.8658023514501,125.192246863935,2021-08-23 08:15:00
108.687352766762,116.707046784242,2021-08-23 08:30:00
67.8032168876691,148.936567486335,2021-08-23 08:45:00
30.2921434221578,142.094141242446,2021-08-23 09:00:00
52.6174805592306,136.687345200533,2021-08-23 09:15:00
25.7061174457479,133.647897885051,2021-08-23 09:30:00
33.220562421036,133.289504951237,2021-08-23 09:45:00
92.6281237005481,128.559979063857,2021-08-23 10:00:00
254.562104727189,134.654105169923,2021-08-23 10:15:00
109.985284059461,144.651870702533,2021-08-23 10:30:00
56.9364661263291,143.291424133357,2021-08-23 10:45:00
67.367759679683,136.749125287145,2021-08-23 11:00:00
120.627351748046,154.823713906761,2021-08-23 11:15:00
56.5493364761919,117.729867084315,2021-08-23 11:30:00
91.5958116771164,129.755089869245,2021-08-23 11:45:00
47.8516790009132,126.309207592243,2021-08-23 12:00:00
237.150291895227,145.940341626905,2021-08-23 12:14:59
150.893052105995,112.764484370383,2021-08-23 12:30:00
120.213125033048,142.922878981106,2021-08-23 12:45:00
24.8043503042121,113.603826655468,2021-08-23 12:59:59
86.5507895609178,117.612223332603,2021-08-23 13:15:00
106.830159573172,116.640876442841,2021-08-23 13:30:00
73.7346923077045,120.227984404689,2021-08-23 13:45:00
119.550549675662,112.606834293777,2021-08-23 14:00:00
20.460830097407,139.174314600418,2021-08-23 14:15:00
82.5477818428412,131.631197518461,2021-08-23 14:30:00
42.7398337920963,124.662668385349,2021-08-23 14:45:00
48.4299045146864,133.074036884875,2021-08-23 15:00:00
41.851899554265,146.900694121952,2021-08-23 15:15:00
42.5314564636554,143.794072958854,2021-08-23 15:30:00
48.6006167321845,170.788706205433,2021-08-23 15:45:00
22.0695248364893,128.029842778415,2021-08-23 16:00:00
16.8856090772556,104.633522549317,2021-08-23 16:15:00
57.998645138572,67.8245051842486,2021-08-23 16:30:00
28.2867484586091,70.7638175988236,2021-08-23 16:45:00
17.6498819818193,50.3011212113582,2021-08-23 17:00:00
20.0404763542584,48.6316897592129,2021-08-23 17:15:00
25.0386534887506,32.5914710646067,2021-08-23 17:30:00
57.7937630154395,32.857586789335,2021-08-23 17:45:00
11.9768239648627,26.3842729819126,2021-08-23 18:00:00
20.7224575829821,26.64187518141,2021-08-23 18:15:00
20.3768901385975,23.9966507464848,2021-08-23 18:30:00
78.695578022311,32.206831900704,2021-08-23 18:45:00
94.534845463096,27.3800237909503,2021-08-23 19:00:00
177.345760335189,32.6057058420953,2021-08-23 19:15:00
130.480609582105,28.0326465736908,2021-08-23 19:30:00
234.864692958212,38.4797630721116,2021-08-23 19:45:00
405.445452970873,29.3777119284335,2021-08-23 20:00:00
348.886009710399,38.9172732938209,2021-08-23 20:15:00
430.160934988425,29.3623220456589,2021-08-23 20:30:00
300.803026966563,34.1355059940303,2021-08-23 20:45:00
227.24737803432,33.920988835661,2021-08-23 21:00:00
142.481113558599,44.9256793314974,2021-08-23 21:15:00
122.765247527896,31.9214127143043,2021-08-23 21:30:00
117.335687662284,33.6825777077619,2021-08-23 21:45:00
216.462304678331,28.2064751341957,2021-08-23 22:00:00
180.7921153595,33.4903064980853,2021-08-23 22:15:00
164.840049731257,30.5768304819996,2021-08-23 22:30:00
160.106297301168,34.5399898586644,2021-08-23 22:45:00
432.31565347672,29.0069436479799,2021-08-23 23:00:00
419.782886628883,25.3980477847925,2021-08-23 23:15:00
399.722555620299,10.8313089618676,2021-08-23 23:30:00
372.134655454293,6.83917201100187,2021-08-23 23:45:00
