onPeakOut,facilitiesOut,maxFacilitiesOut,maxOnPeakOut,time
0,130.118186133043,0,0,2021-08-23 13:07:30
0,120.854257248645,0,0,2021-08-23 13:15:00
0,130.258498228351,0,0,2021-08-23 13:22:29
0,133.31399213981,0,0,2021-08-23 13:30:00
0,134.533692456244,0,0,2021-08-23 13:37:30
0,134.343729202445,0,0,2021-08-23 13:45:00
0,145.824160852782,0,0,2021-08-23 13:52:30
0,161.789608495051,0,0,2021-08-23 14:00:00
0,160.67751192268,0,0,2021-08-23 14:07:30
0,153.344742643711,0,0,2021-08-23 14:15:00
0,149.275049253929,0,0,2021-08-23 14:22:30
0,147.451549088948,0,0,2021-08-23 14:30:00
0,143.644591061938,0,0,2021-08-23 14:37:30
0,136.922359722411,0,0,2021-08-23 14:45:00
0,131.882889338479,0,0,2021-08-23 14:52:30
130.86445458749,130.86445458749,0,0,2021-08-23 15:00:00
135.666496178737,135.666496178737,0,0,2021-08-23 15:07:30
143.334868999565,143.334868999565,0,0,2021-08-23 15:15:00
144.983383897056,144.983383897056,0,0,2021-08-23 15:22:30
141.905824409707,141.905824409707,0,0,2021-08-23 15:30:00
147.438852571842,147.438852571842,0,0,2021-08-23 15:37:30
161.298737051138,161.298737051138,0,0,2021-08-23 15:45:00
165.697521244413,165.697521244413,0,165.697521244413,2021-08-23 15:52:30
150.618753907107,150.618753907107,0,0,2021-08-23 16:00:00
128.502259380635,128.502259380635,0,0,2021-08-23 16:07:30
114.37780221643,114.37780221643,0,0,2021-08-23 16:15:00
101.482148349819,101.482148349819,0,0,2021-08-23 16:22:30
84.2405196281503,84.2405196281503,0,0,2021-08-23 16:30:00
69.9221909134904,69.9221909134904,0,0,2021-08-23 16:37:30
67.7241372847516,67.7241372847516,0,0,2021-08-23 16:45:00
68.3725873992837,68.3725873992837,0,0,2021-08-23 16:52:30
61.3734023993707,61.3734023993707,0,0,2021-08-23 17:00:00
51.3132093348869,51.3132093348869,0,0,2021-08-23 17:07:30
47.8864124883217,47.8864124883217,0,0,2021-08-23 17:15:00
46.9213021762041,46.9213021762041,0,0,2021-08-23 17:22:30
41.1222838839415,41.1222838839415,0,0,2021-08-23 17:30:00
33.4048868395392,33.4048868395392,0,0,2021-08-23 17:37:30
31.2047791774307,31.2047791774307,0,0,2021-08-23 17:45:00
31.9638981884567,31.9638981884567,0,0,2021-08-23 17:52:30
30.086479072423,30.086479072423,0,0,2021-08-23 18:00:00
26.8530478785322,26.8530478785322,0,0,2021-08-23 18:07:30
26.0936150200734,26.0936150200734,0,0,2021-08-23 18:15:00
25.943385417266,25.943385417266,0,0,2021-08-23 18:22:30
24.572185044089,24.572185044089,0,0,2021-08-23 18:30:00
25.1007794262947,25.1007794262947,0,0,2021-08-23 18:37:30
28.7823247599686,28.7823247599686,0,0,2021-08-23 18:45:00
31.0674447107708,31.0674447107708,0,0,2021-08-23 18:52:30
29.405394131505,29.405394131505,0,0,2021-08-23 19:00:00
28.3990000447981,28.3990000447981,0,0,2021-08-23 19:07:30
30.5595200685955,30.5595200685955,0,0,2021-08-23 19:15:00
31.4686995674373,31.4686995674373,0,0,2021-08-23 19:22:30
29.2979336220034,29.2979336220034,0,0,2021-08-23 19:30:00
29.5911751423407,29.5911751423407,0,0,2021-08-23 19:37:30
34.2936753653396,34.2936753653396,0,0,2021-08-23 19:45:00
36.7908597160742,36.7908597160742,0,0,2021-08-23 19:52:30
33.443548761948,33.443548761948,0,0,2021-08-23 20:00:00
30.9839649876213,30.9839649876213,0,0,2021-08-23 20:07:30
34.2801279840764,34.2801279840764,0,0,2021-08-23 20:15:00
37.3517631284092,37.3517631284092,0,0,2021-08-23 20:22:30
34.487471254626,34.487471254626,0,0,2021-08-23 20:30:00
30.4283111772356,30.4283111772356,0,0,2021-08-23 20:37:30
31.0954867172871,31.0954867172871,0,0,2021-08-23 20:45:00
33.4433149299729,33.4433149299729,0,0,2021-08-23 20:52:30
33.6653723702643,33.6653723702643,0,0,2021-08-23 21:00:00
35.3534629935441,35.3534629935441,0,0,2021-08-23 21:07:30
40.4529393161513,40.4529393161513,0,0,2021-08-23 21:15:00
43.1112769041402,43.1112769041402,0,0,2021-08-23 21:22:30
38.7786728697816,38.7786728697816,0,0,2021-08-23 21:30:00
32.8423509064878,32.8423509064878,0,0,2021-08-23 21:37:30
31.8621508031619,31.8621508031619,0,0,2021-08-23 21:45:00
32.8250534647807,32.8250534647807,0,0,2021-08-23 21:52:30
35.8324907512533,35.8324907512533,0,0,2021-08-23 22:00:00
0,115.72266961959,0,0,2021-08-23 22:07:30
0,258.753071888052,0,0,2021-08-23 22:15:00
0,387.478002971669,0,0,2021-08-23 22:22:30
0,491.369293611252,0,0,2021-08-23 22:30:00
0,593.005518617032,0,0,2021-08-23 22:37:30
0,681.183782823826,0,0,2021-08-23 22:45:00
0,780.868927157577,0,0,2021-08-23 22:52:30
0,1105.41549883444,0,0,2021-08-23 23:00:00
0,1436.07765323087,0,0,2021-08-23 23:07:30
0,1488.90317079082,0,0,2021-08-23 23:15:00
0,1491.98763267539,1491.98763267539,0,2021-08-23 23:22:30
0,1472.88476605427,0,0,2021-08-23 23:30:00
0,1432.95131251901,0,0,2021-08-23 23:37:30
0,1379.05047691914,0,0,2021-08-23 23:45:00
0,1304.8084611498,0,0,2021-08-23 23:52:30
