meanBusPower,loadPower,time
156.365331017986,98.6330392227065,2021-08-23 06:52:30
145.395055447086,103.381866110663,2021-08-23 07:00:00
108.607084145729,105.651488441435,2021-08-23 07:07:30
58.62200697294,105.183168212291,2021-08-23 07:15:00
34.6545822938445,100.526254333819,2021-08-23 07:22:30
139.707295331007,93.6229332556226,2021-08-23 07:30:00
158.269445066275,88.2700138857389,2021-08-23 07:37:30
169.126704381443,85.7723645092899,2021-08-23 07:45:00
170.598551336364,83.9907110216852,2021-08-23 07:52:30
165.577378713233,86.1472426615987,2021-08-23 08:00:00
155.547253732902,98.1537940213804,2021-08-23 08:07:30
95.1444441781612,114.329217871852,2021-08-23 08:15:00
114.491665101905,122.490317373904,2021-08-23 08:22:30
129.93920854307,119.737881993195,2021-08-23 08:30:00
115.601933592337,120.201317501214,2021-08-23 08:37:30
122.692443611663,132.50073626496,2021-08-23 08:45:00
107.44544369317,147.016680819968,2021-08-23 08:52:30
105.873480390584,149.247855724949,2021-08-23 09:00:00
110.094497775284,142.022964714079,2021-08-23 09:07:30
117.311567292175,136.968546425246,2021-08-23 09:15:00
117.646702644852,136.394262981795,2021-08-23 09:22:30
108.539589238269,135.715511408824,2021-08-23 09:30:00
114.05608438576,133.827597908505,2021-08-23 09:37:30
121.547088157628,133.129376267648,2021-08-23 09:45:00
121.795568253713,132.588253885011,2021-08-23 09:52:30
124.522687773542,130.574047840916,2021-08-23 10:00:00
125.212505270384,129.267180169345,2021-08-23 10:07:30
124.081271949203,131.111908742324,2021-08-23 10:15:00
120.313442037754,134.879738592375,2021-08-23 10:22:30
115.895805968623,139.229735050849,2021-08-23 10:30:00
110.373028962826,144.820152144905,2021-08-23 10:37:30
107.956964238355,147.179027460809,2021-08-23 10:45:00
113.534886182883,141.658293440905,2021-08-23 10:52:30
119.950132854908,135.243048100855,2021-08-23 11:00:00
115.118294765426,139.799967010289,2021-08-23 11:07:30
104.427048948423,150.766130988974,2021-08-23 11:15:00
104.567019983851,149.87466591229,2021-08-23 11:22:30
121.32904055713,133.864139535291,2021-08-23 11:30:00
133.093180167389,120.921188369054,2021-08-23 11:37:30
132.322579836151,122.870599993211,2021-08-23 11:45:00
125.539658836336,127.638859018753,2021-08-23 11:52:30
128.722208771292,126.470969062321,2021-08-23 12:00:00
125.046697336574,129.516797729123,2021-08-23 12:07:30
115.484707480468,139.708472449973,2021-08-23 12:14:59
114.169181425537,140.948694051411,2021-08-23 12:22:30
128.237997228938,126.955183979053,2021-08-23 12:30:00
136.491723310603,117.589710139972,2021-08-23 12:37:29
127.93802536205,127.255153013303,2021-08-23 12:45:00
116.06953413629,138.583742856651,2021-08-23 12:52:30
123.803384872737,131.389795348755,2021-08-23 12:59:59
139.850774070011,115.342408620872,2021-08-23 13:07:30
143.943575046082,111.17345536413,2021-08-23 13:15:00
137.697597589865,116.78335717506,2021-08-23 13:22:29
136.204024745398,118.944243377434,2021-08-23 13:30:00
135.256176054497,117.460415582351,2021-08-23 13:37:30
136.837979889668,118.355201587346,2021-08-23 13:45:00
136.068283394283,118.606243762968,2021-08-23 13:52:30
140.145191520174,115.047988161185,2021-08-23 14:00:00
139.656830410222,115.53634968417,2021-08-23 14:07:30
129.191609015157,125.825345358476,2021-08-23 14:15:00
117.833670683276,137.359509309045,2021-08-23 14:22:30
116.817543036305,138.270803550071,2021-08-23 14:30:00
119.952771675529,131.525401983697,2021-08-23 14:37:30
128.280173761777,126.411665880978,2021-08-23 14:45:00
126.909976444445,124.909730353488,2021-08-23 14:52:30
39.5123635803795,126.981989117825,2021-08-23 15:00:00
25.3814944896762,134.632339836117,2021-08-23 15:07:30
3.27911193645837e-13,143.334868999562,2021-08-23 15:15:00
2.24885402414641e-13,144.983383897054,2021-08-23 15:22:30
1.25692568504934e-13,141.905824409706,2021-08-23 15:30:00
5.96665977724944e-14,147.438852571842,2021-08-23 15:37:30
2.59419987892819e-15,161.298737051138,2021-08-23 15:45:00
0,165.697521244413,2021-08-23 15:52:30
0,150.618753907107,2021-08-23 16:00:00
0,128.502259380635,2021-08-23 16:07:30
0,114.37780221643,2021-08-23 16:15:00
0,101.482148349819,2021-08-23 16:22:30
0,84.2405196281503,2021-08-23 16:30:00
0,69.9221909134904,2021-08-23 16:37:30
0,67.7241372847516,2021-08-23 16:45:00
0,68.3725873992837,2021-08-23 16:52:30
0,61.3734023993707,2021-08-23 17:00:00
0,51.3132093348869,2021-08-23 17:07:30
0,47.8864124883217,2021-08-23 17:15:00
0,46.9213021762041,2021-08-23 17:22:30
0,41.1222838839415,2021-08-23 17:30:00
0,33.4048868395392,2021-08-23 17:37:30
0,31.2047791774307,2021-08-23 17:45:00
0,31.9638981884567,2021-08-23 17:52:30
0,30.086479072423,2021-08-23 18:00:00
0,26.8530478785322,2021-08-23 18:07:30
0,26.0936150200734,2021-08-23 18:15:00
0,25.943385417266,2021-08-23 18:22:30
0,24.572185044089,2021-08-23 18:30:00
0,25.1007794262947,2021-08-23 18:37:30
0,28.7823247599686,2021-08-23 18:45:00
0,31.0674447107708,2021-08-23 18:52:30
0,29.405394131505,2021-08-23 19:00:00
0,28.3990000447981,2021-08-23 19:07:30
0,30.5595200685955,2021-08-23 19:15:00
0,31.4686995674373,2021-08-23 19:22:30
0,29.2979336220034,2021-08-23 19:30:00
0,29.5911751423407,2021-08-23 19:37:30
0,34.2936753653394,2021-08-23 19:45:00
5.59204022057863e-15,36.7908597160735,2021-08-23 19:52:30
2.31670237442411e-14,33.4435487619464,2021-08-23 20:00:00
3.59488299442834e-14,30.9839649876191,2021-08-23 20:07:30
3.5948829956299e-14,34.2801279840742,2021-08-23 20:15:00
4.92765832516808e-14,37.3517631284067,2021-08-23 20:22:30
9.03054886854546e-14,34.4874712546228,2021-08-23 20:30:00
1.241635876224e-13,30.4283111772319,2021-08-23 20:37:30
1.28268975624242e-13,31.0954867172834,2021-08-23 20:45:00
1.28268975623392e-13,33.4433149299689,2021-08-23 20:52:30
1.28268975624415e-13,33.6653723702599,2021-08-23 21:00:00
1.28268975626061e-13,35.3534629935396,2021-08-23 21:07:30
1.28268975627591e-13,40.4529393161468,2021-08-23 21:15:00
1.28268975628647e-13,43.1112769041357,2021-08-23 21:22:30
1.28268975628453e-13,38.7786728697771,2021-08-23 21:30:00
1.28268975625787e-13,32.8423509064834,2021-08-23 21:37:30
1.28268975619702e-13,31.8621508031574,2021-08-23 21:45:00
1.43411433447269e-13,32.825053464776,2021-08-23 21:52:30
41.9015776682795,31.1156355700419,2021-08-23 22:00:00
143.042113628585,29.0791067517585,2021-08-23 22:07:30
224.69957199442,30.4936079152567,2021-08-23 22:15:00
216.264917111968,32.7997296584564,2021-08-23 22:22:30
222.869155686282,32.3240242693252,2021-08-23 22:30:00
223.94412316483,31.2490568503097,2021-08-23 22:37:30
222.699288999386,32.4938908765572,2021-08-23 22:45:00
221.362556005603,33.7665414402825,2021-08-23 22:52:30
223.087485004139,32.1056949199935,2021-08-23 23:00:00
225.571441285148,29.2044605190304,2021-08-23 23:07:30
227.823379189324,27.3698007414059,2021-08-23 23:15:00
231.048727421047,24.144452586488,2021-08-23 23:22:30
237.302099122731,17.8910807352952,2021-08-23 23:30:00
244.058626313112,11.1345534795477,2021-08-23 23:37:30
247.34005438222,7.85312537884759,2021-08-23 23:45:00
248.918498008888,6.27468181428567,2021-08-23 23:52:30
