onPeakOut,facilitiesOut,maxFacilitiesOut,maxOnPeakOut,time
0,162.620526693939,0,0,2021-08-23 13:15:00
0,195.308561698174,0,0,2021-08-23 13:22:29
0,202.745140065909,0,0,2021-08-23 13:30:00
0,215.449757657692,0,0,2021-08-23 13:37:30
0,209.481636769155,0,0,2021-08-23 13:45:00
0,211.393109075809,0,0,2021-08-23 13:52:30
0,228.211797886693,0,0,2021-08-23 14:00:00
0,209.857984587956,0,0,2021-08-23 14:07:30
0,178.605284043973,0,0,2021-08-23 14:15:00
0,171.614244426302,0,0,2021-08-23 14:22:30
0,191.023484720855,0,0,2021-08-23 14:30:00
0,206.0357302538,0,0,2021-08-23 14:37:30
0,193.843805587432,0,0,2021-08-23 14:45:00
0,194.09740175733,0,0,2021-08-23 14:52:30
210.41894885275,210.41894885275,0,0,2021-08-23 15:00:00
242.560433668628,242.560433668628,0,0,2021-08-23 15:07:30
261.794757442336,261.794757442336,0,0,2021-08-23 15:15:00
240.718405111508,240.718405111508,0,0,2021-08-23 15:22:30
208.995595427725,208.995595427725,0,0,2021-08-23 15:30:00
182.439331008542,182.439331008542,0,0,2021-08-23 15:37:30
193.176202521995,193.176202521995,0,0,2021-08-23 15:45:00
208.191112592038,208.191112592038,0,0,2021-08-23 15:52:30
187.008920376804,187.008920376804,0,0,2021-08-23 16:00:00
159.868309729939,159.868309729939,0,0,2021-08-23 16:07:30
147.323125248117,147.323125248117,0,0,2021-08-23 16:15:00
161.281793880889,161.281793880889,0,0,2021-08-23 16:22:30
173.696763419878,173.696763419878,0,0,2021-08-23 16:30:00
147.322151309939,147.322151309939,0,0,2021-08-23 16:37:30
113.608599760735,113.608599760735,0,0,2021-08-23 16:45:00
85.1945366084076,85.1945366084076,0,0,2021-08-23 16:52:30
72.238104827585,72.238104827585,0,0,2021-08-23 17:00:00
76.8480494919841,76.8480494919841,0,0,2021-08-23 17:07:30
77.782432127875,77.782432127875,0,0,2021-08-23 17:15:00
72.0236023420094,72.0236023420094,0,0,2021-08-23 17:22:30
67.6456279160156,67.6456279160156,0,0,2021-08-23 17:30:00
76.6179305303622,76.6179305303622,0,0,2021-08-23 17:37:30
101.931256680989,101.931256680989,0,0,2021-08-23 17:45:00
103.229096292731,103.229096292731,0,0,2021-08-23 17:52:30
73.9710661745809,73.9710661745809,0,0,2021-08-23 18:00:00
47.5099153197888,47.5099153197888,0,0,2021-08-23 18:07:30
43.6495165688706,43.6495165688706,0,0,2021-08-23 18:15:00
53.5483591131828,53.5483591131828,0,0,2021-08-23 18:22:30
54.3691518716522,54.3691518716522,0,0,2021-08-23 18:30:00
59.3347559237549,59.3347559237549,0,0,2021-08-23 18:37:30
70.1784808180472,70.1784808180472,0,0,2021-08-23 18:45:00
105.490228475775,105.490228475775,0,0,2021-08-23 18:52:30
135.981792626127,135.981792626127,0,0,2021-08-23 19:00:00
119.117709504182,119.117709504182,0,0,2021-08-23 19:07:30
100.831552040462,100.831552040462,0,0,2021-08-23 19:15:00
109.563113392415,109.563113392415,0,0,2021-08-23 19:22:30
115.501692000914,115.501692000914,0,0,2021-08-23 19:30:00
108.836350823388,108.836350823388,0,0,2021-08-23 19:37:30
116.024632684564,116.024632684564,0,0,2021-08-23 19:45:00
